ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,notes,dateadded,lastmodified
164,Seventy-Ninth Street Twin Cinema ,"(Fantastic complex includes (Disco) (D) bar on 8th with some B, Latins). “Tool Room” (SM) (W) downstairs through rear parking lot, & indoor and outdoor rooftop bars with side entrance on 36th Street. Open until 5 a.m.) ",137 N.E. 79th Street ,Miami,FL,,Theatre,,,11/7/2019 3:00pm,11/10/2019 2:16pm
165,Warehouse VII,,3600 S.W. 8th Street ,Miami,FL,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:00pm,11/10/2019 2:21pm
172,Basin Street ,,1610 Alton Road,Miami Beach,FL,"(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,11/7/2019 3:00pm,11/10/2019 2:21pm
173,Blind Fox Lounge ,(can the Old Ambassador’s come up again?)  ,427 22nd Street ,Miami Beach,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/7/2019 3:00pm,11/10/2019 2:21pm
174,Garden Grate ,(same bldg. as Pin Up) ,323 23rd Street ,Miami Beach,FL,,Bars/Clubs,,,11/7/2019 3:00pm,11/10/2019 2:21pm
175,Kitty Kat Theatre ,,7770n Biscayne Blvd. ,Miami Beach,FL,,Theatre,,,11/7/2019 3:00pm,11/10/2019 1:47pm
177,Neil’s ,,1675 Alton Road ,Miami Beach,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,,11/7/2019 3:00pm,11/10/2019 2:21pm
178,Pin Up,,2228 Park Avenue ,Miami Beach,FL,(*) - Very popular,Bars/Clubs,,,11/7/2019 3:00pm,11/10/2019 2:21pm
179,21st Street Art Theatre ,,2039 Collins,Miami Beach,FL,,Theatre,,,11/7/2019 3:05pm,11/10/2019 1:47pm
180,Wolfie’s ,,21st & Collins ,Miami Beach,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,,11/7/2019 3:05pm,11/10/2019 2:21pm
182,Adult Bargain Center ,,100 North Orange Ave. ,Orlando,FL,,Bars/Clubs,,,11/7/2019 3:05pm,11/10/2019 2:21pm
183,Annex,,60 N. Orange Avenue ,Orlando,FL,"(M) - Mixed - Some Straights ,(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers,(D) - Dancing",Bars/Clubs,,,11/7/2019 3:05pm,11/10/2019 2:21pm
184,Book Worm,(Book Store) ,102 N. Orange Avenue ,Orlando,FL,(*) - Very popular,Book Store,,,11/7/2019 3:05pm,11/10/2019 2:03pm
185,Cactus Room ,,121 N. Bumby  ,Orlando,FL,"""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:05pm,11/10/2019 2:21pm
186,Diamond Head Lounge ,(Upstairs) ,134 Magnolia ,Orlando,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(WE) - Weekends,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:05pm,11/10/2019 2:21pm
187,Odds & Ends Tavern ,,4910 Edgewater Dr.,Orlando,FL,(M) - Mixed - Some Straights ,Bars/Clubs,,,11/7/2019 3:05pm,11/10/2019 2:21pm
188,Orlando Book Mart ,,1104 E. Colonial Drive ,Orlando,FL,,Book Store,,,11/7/2019 3:05pm,11/10/2019 2:03pm
189,Palace Club ,(AH-until 6 a.m.*) (Some G) (Closed Monday – Wednesday) ,1000 Humphries ,Orlando,FL,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(BYOB) - Bring your own bottle",Bars/Clubs,,,11/7/2019 3:05pm,11/10/2019 2:21pm
190,Parliament House,(Orlando’s great new complex includes motor inn (H) (3 bars) (YC) (Disco) (D) ,410 Orange Blossom Trail ,Orlando,FL,(*) - Very popular,"Bars/Clubs,Hotels",,,11/7/2019 3:05pm,11/10/2019 1:59pm
193,Fiesta Room ,,110 Harrison Avenue ,Panama City,FL,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:05pm,11/10/2019 2:21pm
196,Aquarius ,,6120 Lillian Highway ,Pensacola,FL,"""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/7/2019 3:11pm,11/10/2019 2:21pm
197,Fiesta Lounge ,San Carlos Hotel (On again-off again) ,1 North Pelafox,Pensacola,FL,(M) - Mixed - Some Straights ,"Hotels,Bars/Clubs",,,11/7/2019 3:11pm,11/10/2019 2:03pm
198,Quiet Village Inn ,,3701 E. Cervantes ,Pensacola,FL,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:11pm,11/10/2019 2:21pm
199,Ray Cranford’s ,,721 E. Gregory Street ,Pensacola,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,,11/7/2019 3:11pm,11/10/2019 2:21pm
200,Red Carpet ,,Old Cory Road ,Pensacola,FL,(PT) - Pool Table,Bars/Clubs,,,11/7/2019 3:11pm,11/10/2019 2:21pm
201,Red Garter ,,271 S. Colfax,Pensacola,FL,"(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:11pm,11/10/2019 2:21pm
204,Ruthie’s Fun Place ,,702 S.W. McNabe Road ,Pompano Beach,FL,,Bars/Clubs,,,11/7/2019 3:11pm,11/10/2019 2:21pm
205,Tradewinds,,124 Charlotte ,St. Augustine,FL,(M) - Mixed - Some Straights ,Bars/Clubs,,,11/7/2019 3:11pm,11/10/2019 2:21pm
206,White Lion ,,20 Cuna ,St. Augustine,FL,(M) - Mixed - Some Straights ,Bars/Clubs,,,11/7/2019 3:11pm,11/10/2019 2:21pm
207,809 Club,(St. Petersburg Beach) ,809 Gulf Blvd. ,St. Petersburg,FL,"(P) - Private club - Inquire locally to admission,(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,11/7/2019 3:11pm,11/10/2019 2:21pm
208,Kitty’s ,,1020 South 4th Street ,St. Petersburg,FL,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:11pm,11/10/2019 2:21pm
209,Marilyn’s Closet,,8302 N. 4th Street,St. Petersburg,FL,"(M) - Mixed - Some Straights ,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/7/2019 3:17pm,11/10/2019 2:21pm
211,Sun Art Theatre ,(Enter on left) ,1116 North 9th Street ,St. Petersburg,FL,,Theatre,,,11/7/2019 3:17pm,11/10/2019 1:47pm
215,Sandbox,(Disco) (8 miles south of Sarasota on U.S. 41 in Osprey) ,1002 S. Tamiami Trail,Sarasota,FL,"(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(*) - Very popular",Bars/Clubs,,,11/7/2019 3:17pm,11/10/2019 2:21pm
216,After Hours Knight Club,(Some G) (Opens 10 p.m. - $2.00 admissions) Highway 90),1312 West Tallahassee,Tallahassee,FL,"(*) - Very popular,(P) - Private club - Inquire locally to admission,(D) - Dancing,(BYOB) - Bring your own bottle",Bars/Clubs,,,11/7/2019 3:17pm,11/10/2019 2:21pm
218,"
  Blue
  Mirror Lounge 
  ",(Maybe changing name) ,305 South Howard ,Tampa,FL,,Bars/Clubs,,,11/7/2019 3:20pm,11/10/2019 2:21pm
219,"
  Book Exchange 
  ",,3928 W. Kennedy ,Tampa,FL,,Book Store,,,11/7/2019 3:21pm,11/10/2019 2:04pm
220,"
  Bridge Club 
  ",(Also H) ,5519 W. Hillsboro Avenue ,Tampa,FL,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(PT) - Pool Table,(BYOB) - Bring your own bottle",Hotels,,,11/7/2019 3:21pm,11/10/2019 2:13pm
221,"
  Club Tampa Baths 
  ",,215 N. 11th Street ,Tampa,FL,"(P) - Private club - Inquire locally to admission,(*) - Very popular",Baths,,,11/7/2019 3:21pm,11/10/2019 1:45pm
222,"
  Cucujo’s 
  ",(S-WE-$1.00 adm.) ,1725 West Kennedy Boulevard,Tampa,FL,"""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/7/2019 3:21pm,11/10/2019 2:21pm
223,"
  Denny’s 
  ",,102 Parker ,Tampa,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,11/7/2019 3:21pm,11/10/2019 1:52pm
224,"
  Golden Anchor
  ",,110 E. Waters Avenue ,Tampa,FL,(M) - Mixed - Some Straights ,Bars/Clubs,,,11/7/2019 3:21pm,11/10/2019 2:21pm
225,"
  Kikiki Cafe
  ",,907 N. Tampa,Tampa,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours,(*) - Very popular",Restaurant,,,11/7/2019 3:21pm,11/10/2019 1:52pm
226,"
  Kikiki Saloon 
  ",,909 N. Tampa ,Tampa,FL,"(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(PT) - Pool Table,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:21pm,11/10/2019 2:21pm
227,"
  Kennedy Adult Cinema & Book
  Store 
  ",,1729 West Kennedy,Tampa,FL,,"Theatre,Book Store",,,11/7/2019 3:21pm,11/10/2019 2:04pm
228,"
  Ohio Bar 
  ",(Some RT) ,102 Polk ,Tampa,FL,"(OC) - Older/More Mature Crowd,(PT) - Pool Table,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:21pm,11/10/2019 2:21pm
229,"
  Rene’s 
  ",(Disco) ($1.50 minimum) ,2605 West Kennedy ,Tampa,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:21pm,11/10/2019 2:21pm
235,Le Cabaret ,(Disco) (Some G) ,6910 S. Dixie Highway ,West Palm Beach,FL,"(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:21pm,11/10/2019 2:21pm
236,Southwind Hotel ,,2701 N. Broadway ,West Palm Beach,FL,"(M) - Mixed - Some Straights ,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,11/7/2019 3:21pm,11/10/2019 1:55pm
237,Tap Room Lounge ,,3625 S. Dixie Highway ,West Palm Beach,FL,,Bars/Clubs,,,11/7/2019 3:21pm,11/10/2019 2:21pm
238,Turf North ,,1901 N. Dixie Highway ,West Palm Beach,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:21pm,11/10/2019 2:21pm
239,Turf South ,,221 Datura ,West Palm Beach,FL,"(OC) - Older/More Mature Crowd,(*) - Very popular",Bars/Clubs,,,11/7/2019 3:21pm,11/10/2019 2:21pm
240,Wakefield Motor Lodge ,,2806 N. Broadway ,West Palm Beach,FL,"(M) - Mixed - Some Straights ,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,11/7/2019 3:21pm,11/10/2019 2:05pm
246,Key to America Motel Bar ,,230 N. Finley ,Athens,GA,(M) - Mixed - Some Straights ,"Hotels,Bars/Clubs",,,11/7/2019 3:21pm,11/10/2019 2:05pm
251,After Dark Bookshop & Cinema ,(movie arcade – “wild back room” – AH) ,1067 Peachtree Street N.E. ,Atlanta,GA,(*) - Very popular,"Book Store,Theatre",,,11/7/2019 3:34pm,11/10/2019 2:15pm
252,Ah Men Clothing Store ,(Union Station Complex) ,436 Armour Circle ,Atlanta,GA,,Bars/Clubs,,,11/7/2019 5:42pm,11/10/2019 2:21pm
254,Atlanta Stag Shop ,(Books) ,85 Poplar ,Atlanta,GA,,Book Store,,,11/7/2019 5:42pm,11/10/2019 1:46pm
256,Blue Room ,,86 Cain N.W. ,Atlanta,GA,"(OC) - Older/More Mature Crowd,(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,,11/7/2019 5:42pm,11/10/2019 2:21pm
258,Club South Baths ,(WE*) ,76 4th Street N.W. ,Atlanta,GA,,Baths,,,11/7/2019 5:42pm,11/10/2019 1:45pm
259,Club III ,(Disco) (Last years “super bar” – on its way out) ,1139 West Peachtree Street N.W. ,Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,11/7/2019 5:42pm,11/10/2019 2:21pm
260,Cove ,(Disco) ,586 Worchester Drive N.E. ,Atlanta,GA,(D) - Dancing,Bars/Clubs,,,11/7/2019 5:42pm,11/10/2019 2:21pm
262,Dupree’s Tavern ,,716 Ponce de Leon N.E.,Atlanta,GA,"(RT) - 'Raunchy types' - downtown type places - often hustlers,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/7/2019 5:42pm,11/10/2019 2:21pm
264,Gallus ,,49 6th Street N.E. ,Atlanta,GA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(*) - Very popular",Bars/Clubs,,,11/7/2019 5:54pm,11/10/2019 2:21pm
265,Gay Paree Cinema ,,90 Walton Street N.W.,Atlanta,GA,,Theatre,,,11/7/2019 5:54pm,11/10/2019 2:06pm
266,Gene & Gabe’s ,,1578 Peachtree,Atlanta,GA,"(M) - Mixed - Some Straights ,(PE) - Pretty elegant - jacket & tie may be required,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Bars/Clubs,,,11/7/2019 5:54pm,11/10/2019 2:21pm
267,Home Plate,(next to Mrs. P’s) ,564 Ponce de Leon N.E. ,Atlanta,GA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,,11/7/2019 5:54pm,11/10/2019 2:21pm
268,International House of Pancakes ,,1516 Piedmont Avenue N.E. ,Atlanta,GA,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,11/7/2019 5:54pm,11/10/2019 2:13pm
269,Joe’s Disco ,(Disco) ,845 Peachtree St. N.E. ,Atlanta,GA,(D) - Dancing,Bars/Clubs,,,11/7/2019 5:54pm,11/10/2019 2:21pm
270,Locker Room Baths,(Cheshire Square Shopping Center – for information call 325-0967) ,2325 Cheshire Bridge ,Atlanta,GA,(*) - Very popular,Baths,,,11/7/2019 5:54pm,11/10/2019 1:45pm
271,Mary Mac’s Tea Room ,,224 Ponce de Leon,Atlanta,GA,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,11/7/2019 5:54pm,11/10/2019 1:52pm
272,M.C.C. ,,800 N. Highland Avenue ,Atlanta,GA,(MCC) M.C.C. - Metropolitan Community Church,Church,,,11/7/2019 5:54pm,11/10/2019 2:13pm
273,Mother’s ,(Disco) ,2110 Peachtree Road N.E. ,Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 5:54pm,11/10/2019 2:21pm
274,Mrs. P’s ,Ponce de Leon Hotel ,551 Ponce de Leon N.E.,Atlanta,GA,"(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(*) - Very popular","Hotels,Bars/Clubs",,,11/7/2019 5:54pm,11/10/2019 2:13pm
275,Ms. Garbo’s ,,2206 Cheshire Bridge Road N.E. ,Atlanta,GA,"""(G) - Girls/Ms, but seldom exclusively"",""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 5:54pm,11/10/2019 2:21pm
276,Night Club ,"(Broadview Plaza, in back – upstairs) ",2581 Piedmont Road N.E.,Atlanta,GA,"(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,11/7/2019 5:54pm,11/10/2019 2:21pm
277,Onyx ,,341 W. Peachtree Street N.W. ,Atlanta,GA,"(W) - Western or coyboy types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,,,11/7/2019 6:02pm,11/10/2019 2:21pm
278,Peyton Place ,(WE*) (may be closing),60 5th Street N.W. ,Atlanta,GA,"(PE) - Pretty elegant - jacket & tie may be required,(E) - Entertainment",Bars/Clubs,,,11/7/2019 6:03pm,11/10/2019 2:21pm
279,Pleasant Peasant ,,555 Peachtree Street N.E. ,Atlanta,GA,"(M) - Mixed - Some Straights ,(PE) - Pretty elegant - jacket & tie may be required,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Bars/Clubs,,,11/7/2019 6:03pm,11/10/2019 2:21pm
280,Ponce de Leon Hotel ,,551 Ponce de Leon N.E.,Atlanta,GA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,11/7/2019 6:03pm,11/10/2019 1:55pm
281,Prince George Inn ,,114 6th Street N.E. ,Atlanta,GA,"(M) - Mixed - Some Straights ,(PE) - Pretty elegant - jacket & tie may be required,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. ""","Hotels,Bars/Clubs",,,11/7/2019 6:03pm,11/10/2019 2:13pm
282,Riviera Hyatt House Bar ,,1630 Peachtree Street N.W. ,Atlanta,GA,"(M) - Mixed - Some Straights ,(PE) - Pretty elegant - jacket & tie may be required",Bars/Clubs,,,11/7/2019 6:03pm,11/10/2019 2:21pm
283,Stephen’s ,"(No sign, but don’t miss Saturday brunch – “Breakfast at Tiffany’s”)  ",1833 Peachtree Road N.E. ,Atlanta,GA,(*) - Very popular,Bars/Clubs,,,11/7/2019 6:03pm,11/10/2019 2:21pm
284,Sweet Gum Head ,(WE*) (Disco) (Some G) (behind Tiger Auto Parts) ,2284 Cheshire Bridge Road N.E. ,Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,11/7/2019 6:03pm,11/10/2019 2:21pm
285,Towers ,,Forest Avenue N.E. ,Atlanta,GA,"""(G) - Girls/Ms, but seldom exclusively"",(PT) - Pool Table",Bars/Clubs,,,11/7/2019 6:03pm,11/10/2019 2:21pm
286,Union Station ,"(Disco) (“Superbar” of the year – 9 bars, stores, largest disco in the USA) ",436 Armour ,Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(*) - Very popular",Bars/Clubs,,,11/7/2019 6:03pm,11/10/2019 2:21pm
287,Utopia,Peachtree Battle Shopping Center ,2356 Peachtree Road,Atlanta,GA,(S) - Shows - impersonators or record pantomime acts - often touristy,Bars/Clubs,,,11/7/2019 6:03pm,11/10/2019 2:21pm
300,Animal Farm ,(Some G) ,Near Gordon Hwy.,Augusta,GA,(D) - Dancing,Bars/Clubs,,,11/7/2019 6:09pm,11/10/2019 2:21pm
301,Peacock,,1321 New Savannah Road ,Augusta,GA,"""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/7/2019 6:09pm,11/10/2019 2:21pm
302,Blue Cow,,Main Street ,Columbus,GA,(YC) - Young and/or collegiate types,Bars/Clubs,,,11/7/2019 6:09pm,11/10/2019 2:21pm
303,Fiesta Lounge ,,1st Avenue ,Columbus,GA,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,11/7/2019 6:09pm,11/10/2019 2:21pm
305,Ann’s Tic Toc ,(Some G) ,408 Broadway ,Macon,GA,(D) - Dancing,Bars/Clubs,,,11/7/2019 6:09pm,11/10/2019 2:21pm
306,We Three Lounge ,,434 Cotton Avenue,Macon,GA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 6:09pm,11/10/2019 2:21pm
308,Harborside ,,41 E. River ,Savannah,GA,"(M) - Mixed - Some Straights ,(PE) - Pretty elegant - jacket & tie may be required",Bars/Clubs,,,11/7/2019 6:09pm,11/10/2019 2:21pm
309,Johnnie Ganem’s ,,501 Habersham ,Savannah,GA,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,,11/7/2019 6:09pm,11/10/2019 2:21pm
310,Woodie’s ,(Unisex) (Disco) ,229 West River Street ,Savannah,GA,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 6:09pm,11/10/2019 2:21pm
319,Hospitality Inn ,(Paris Pike) ,2153 N. Broadway ,Lexington,KY,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,,11/7/2019 6:15pm,11/10/2019 2:21pm
320,Restaurant Montparnasse ,(days) (“The Place” at night – Disco – D – Up-stairs) ,224 E. Main Street ,Lexington,KY,"(*) - Very popular,(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,11/7/2019 6:15pm,11/10/2019 1:52pm
323,University of Kentucky – Fine Arts Bldg. ,,,Lexington,KY,Cruisy Area,Cruising Areas,,,11/7/2019 6:15pm,11/10/2019 1:44pm
324,Badlands Territory ,(Some W) (Disco) (Five rooms with something for just about everyone),116 E. Main Street ,Louisville,KY,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table",Bars/Clubs,,,11/7/2019 6:15pm,11/10/2019 2:21pm
325,Downtowner,(Many G) (Some RT) (Disco) ,105 W. Main Street ,Louisville,KY,"(*) - Very popular,(B) - Blacks frequent,(D) - Dancing",Bars/Clubs,,,11/7/2019 6:15pm,11/10/2019 2:21pm
327,Julep Lounge ,,655 S. 4th Street ,Louisville,KY,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 6:15pm,11/10/2019 2:21pm
328,Steak ’n’ Eggs ,,1136 South 4th Street ,Louisville,KY,"(M) - Mixed - Some Straights ,(RT) - 'Raunchy types' - downtown type places - often hustlers,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,11/7/2019 6:15pm,11/10/2019 1:52pm
329,Windmill ,,912 E. Broadway ,Louisville,KY,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,,11/7/2019 6:15pm,11/10/2019 2:21pm
330,Windsor Hotel Steam Baths ,(closes 11 p.m.),926 South 5th Street ,Louisville,KY,,"Baths,Hotels",,,11/7/2019 6:21pm,12/15/2019 5:00pm
339,Lodge ,,924 Jackson,Alexandria,LA,(*) - Very popular,Bars/Clubs,,,11/7/2019 6:21pm,11/10/2019 2:21pm
341,B & T Blues Lounge ,(“drags”) ,121 North Boulevard ,Baton Rouge,LA,"(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,,11/7/2019 6:21pm,11/10/2019 2:21pm
342,Dock,(Disco) ,111 Riverside Mall ,Baton Rouge,LA,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,11/7/2019 6:21pm,11/10/2019 2:21pm
343,George’s Place ,,860 St. Louis St. ,Baton Rouge,LA,"(B) - Blacks frequent,(D) - Dancing",Bars/Clubs,,,11/7/2019 6:21pm,11/10/2019 2:21pm
344,Mirror Room ,(Some G) ,311 North Boulevard ,Baton Rouge,LA,"(OC) - Older/More Mature Crowd,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 6:21pm,11/10/2019 2:21pm
345,Thursty Tiger ,(Some G),3205 Plank Rd. ,Baton Rouge,LA,(M) - Mixed - Some Straights ,Bars/Clubs,,,11/7/2019 6:21pm,11/10/2019 2:21pm
348,C’est la Guerre ,(Some B) ,206 E. Vermillion ,Lafayette,LA,"(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,11/7/2019 6:26pm,11/10/2019 2:21pm
349,Owls’s Perch ,,2400 Moss Street ,Lafayette,LA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/7/2019 6:26pm,11/10/2019 2:21pm
352,Bunny Day ,,114 Melvyn Drive ,Monroe,LA,(*) - Very popular,Bars/Clubs,,,11/8/2019 6:02pm,11/10/2019 2:21pm
353,Anita’s ,,514 Ursulines ,New Orleans,LA,"(M) - Mixed - Some Straights ,""(G) - Girls/Ms, but seldom exclusively"",(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,,11/8/2019 6:02pm,11/10/2019 2:21pm
354,Annex,,740 Burgundy ,New Orleans,LA,"(B) - Blacks frequent,(*) - Very popular",Bars/Clubs,,,11/8/2019 6:02pm,11/10/2019 2:21pm
356,Bonaparte’s Retreat ,(Looks promising) ,1007 Decatur ,New Orleans,LA,"(M) - Mixed - Some Straights ,(YC) - Young and/or collegiate types,(*) - Very popular,(D) - Dancing",Bars/Clubs,,,11/8/2019 6:02pm,11/10/2019 2:21pm
357,Bourbon Pub ,(Disco) (Upstairs at the “Parade” - $3.00 minimum – WE) (“Cruisy”) ,801 Bourbon Street ,New Orleans,LA,"(D) - Dancing,(*) - Very popular,(YC) - Young and/or collegiate types","Bars/Clubs,Cruising Areas",,,11/8/2019 6:02pm,12/15/2019 5:01pm
358,Brady’s ,,700 N. Rampart Street ,New Orleans,LA,"""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 6:02pm,11/10/2019 2:21pm
359,Burgundy House,(Some G) (Sundays*) ,704 N. Rampart Street ,New Orleans,LA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Bars/Clubs,,,11/8/2019 6:02pm,11/10/2019 2:21pm
